NAME,DATE,TAVG,TMIN,TMAX
"EFFIE MINNESOTA, MN US",12/15/2021,39.0,39.0,39.0
"DAWSONVILLE GEORGIA, GA US",12/15/2021,50.0,50.0,50.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/15/2021,38.766666666666666,38.766666666666666,38.766666666666666
"MDC CLINTON HQTRS MISSOURI, MO US",12/15/2021,69.0,69.0,69.0
"PLEASANT GROVE UTAH, UT US",12/15/2021,27.0,27.0,27.0
"SAND CREEK NORTH DAKOTA, ND US",12/15/2021,16.0,16.0,16.0
"CAMPBELL 1.4 NNW, FL US",12/15/2021,38.766666666666666,38.766666666666666,38.766666666666666
"KISATCHIE FTS LOUISIANA, LA US",12/15/2021,71.0,71.0,71.0
"ALLISON OREGON, OR US",12/15/2021,18.0,18.0,18.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/15/2021,45.0,45.0,45.0
"STAMPEDE ALASKA, AK US",12/15/2021,-27.0,-27.0,-27.0
"ALBUQUERQUE 5.0 NE, NM US",12/15/2021,38.766666666666666,38.766666666666666,38.766666666666666
"BUDE MISSISSIPPI, MS US",12/15/2021,67.0,67.0,67.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/15/2021,38.766666666666666,38.766666666666666,38.766666666666666
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/15/2021,35.0,35.0,35.0
"ST. MARY MONTANA, MT US",12/15/2021,15.0,15.0,15.0
"BARKHAMSTED, CT US",12/15/2021,38.766666666666666,38.766666666666666,38.766666666666666
"SPRUCE MOUNTAIN NEVADA, NV US",12/16/2021,23.0,23.0,23.0
"CASPER MOUNTAIN WYOMING, WY US",12/16/2021,15.0,15.0,15.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"BLACK KNOB WASHINGTON, WA US",12/16/2021,26.0,26.0,26.0
"FORT BRAGG NORTH CAROLINA, NC US",12/16/2021,57.0,57.0,57.0
"COLORADO BEND TEXAS, TX US",12/16/2021,70.0,70.0,70.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"SHOCK IDAHO, ID US",12/16/2021,24.0,24.0,24.0
"ELMORE VERMONT, VT US",12/16/2021,44.0,44.0,44.0
"ALLEGHENY PENNSYLVANIA, PA US",12/16/2021,54.0,54.0,54.0
"COLORADO CITY COLORADO, CO US",12/16/2021,41.0,41.0,41.0
"VALENTINE NEBRASKA, NE US",12/16/2021,28.0,28.0,28.0
"SOMERSET KENTUCKY, KY US",12/16/2021,60.0,60.0,60.0
"KIAMICHI OKLAHOMA, OK US",12/16/2021,54.0,54.0,54.0
"UNIVERSITY OF HAWAII 713, HI US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"MCFARLAND HILL MAINE, ME US",12/16/2021,45.0,45.0,45.0
"BIG OAKS INDIANA, IN US",12/16/2021,54.0,54.0,54.0
"CONCORD 3.8 SSE, NH US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"EB FORSYTHE NEW JERSEY, NJ US",12/16/2021,55.0,55.0,55.0
"SAVRAW SOUTH CAROLINA, SC US",12/16/2021,56.0,56.0,56.0
"BUFFUMVILLE LAKE, MA US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"RINCON ARIZONA, AZ US",12/16/2021,39.0,39.0,39.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"NINIGRET RHODE ISLAND, RI US",12/16/2021,54.0,54.0,54.0
"EFFIE MINNESOTA, MN US",12/16/2021,14.0,14.0,14.0
"DAWSONVILLE GEORGIA, GA US",12/16/2021,57.0,57.0,57.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"MDC CLINTON HQTRS MISSOURI, MO US",12/16/2021,42.0,42.0,42.0
"PLEASANT GROVE UTAH, UT US",12/16/2021,28.0,28.0,28.0
"SAND CREEK NORTH DAKOTA, ND US",12/16/2021,12.0,12.0,12.0
"CAMPBELL 1.4 NNW, FL US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"KISATCHIE FTS LOUISIANA, LA US",12/16/2021,71.0,71.0,71.0
"ALLISON OREGON, OR US",12/16/2021,26.0,26.0,26.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/16/2021,47.0,47.0,47.0
"STAMPEDE ALASKA, AK US",12/16/2021,1.0,1.0,1.0
"KANSAS CITY 2.1 SSW, KS US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"ALBUQUERQUE 5.0 NE, NM US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"BUDE MISSISSIPPI, MS US",12/16/2021,70.0,70.0,70.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/16/2021,25.0,25.0,25.0
"ST. MARY MONTANA, MT US",12/16/2021,16.0,16.0,16.0
"BARKHAMSTED, CT US",12/16/2021,40.266666666666666,40.266666666666666,40.266666666666666
"SPRUCE MOUNTAIN NEVADA, NV US",12/17/2021,21.0,21.0,21.0
"CASPER MOUNTAIN WYOMING, WY US",12/17/2021,11.0,11.0,11.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/17/2021,37.6,37.6,37.6
"BLACK KNOB WASHINGTON, WA US",12/17/2021,20.0,20.0,20.0
"FORT BRAGG NORTH CAROLINA, NC US",12/17/2021,63.0,63.0,63.0
"COLORADO BEND TEXAS, TX US",12/17/2021,70.0,70.0,70.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/17/2021,37.6,37.6,37.6
"SHOCK IDAHO, ID US",12/17/2021,17.0,17.0,17.0
"ELMORE VERMONT, VT US",12/17/2021,41.0,41.0,41.0
"ALLEGHENY PENNSYLVANIA, PA US",12/17/2021,36.0,36.0,36.0
"COLORADO CITY COLORADO, CO US",12/17/2021,33.0,33.0,33.0
"VALENTINE NEBRASKA, NE US",12/17/2021,26.0,26.0,26.0
"SOMERSET KENTUCKY, KY US",12/17/2021,52.0,52.0,52.0
"KIAMICHI OKLAHOMA, OK US",12/17/2021,60.0,60.0,60.0
"UNIVERSITY OF HAWAII 713, HI US",12/17/2021,37.6,37.6,37.6
"MCFARLAND HILL MAINE, ME US",12/17/2021,45.0,45.0,45.0
"BIG OAKS INDIANA, IN US",12/17/2021,37.0,37.0,37.0
"CONCORD 3.8 SSE, NH US",12/17/2021,37.6,37.6,37.6
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/17/2021,37.6,37.6,37.6
"EB FORSYTHE NEW JERSEY, NJ US",12/17/2021,56.0,56.0,56.0
"SAVRAW SOUTH CAROLINA, SC US",12/17/2021,63.0,63.0,63.0
"BUFFUMVILLE LAKE, MA US",12/17/2021,37.6,37.6,37.6
"RINCON ARIZONA, AZ US",12/17/2021,34.0,34.0,34.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/17/2021,37.6,37.6,37.6
"NINIGRET RHODE ISLAND, RI US",12/17/2021,52.0,52.0,52.0
"EFFIE MINNESOTA, MN US",12/17/2021,8.0,8.0,8.0
"DAWSONVILLE GEORGIA, GA US",12/17/2021,60.0,60.0,60.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/17/2021,37.6,37.6,37.6
"MDC CLINTON HQTRS MISSOURI, MO US",12/17/2021,39.0,39.0,39.0
"PLEASANT GROVE UTAH, UT US",12/17/2021,27.0,27.0,27.0
"SAND CREEK NORTH DAKOTA, ND US",12/17/2021,8.0,8.0,8.0
"CAMPBELL 1.4 NNW, FL US",12/17/2021,37.6,37.6,37.6
"KISATCHIE FTS LOUISIANA, LA US",12/17/2021,69.0,69.0,69.0
"ALLISON OREGON, OR US",12/17/2021,24.0,24.0,24.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/17/2021,44.0,44.0,44.0
"STAMPEDE ALASKA, AK US",12/17/2021,16.0,16.0,16.0
"ALBUQUERQUE 5.0 NE, NM US",12/17/2021,37.6,37.6,37.6
"BUDE MISSISSIPPI, MS US",12/17/2021,69.0,69.0,69.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/17/2021,37.6,37.6,37.6
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/17/2021,21.0,21.0,21.0
"ST. MARY MONTANA, MT US",12/17/2021,6.0,6.0,6.0
"BARKHAMSTED, CT US",12/17/2021,37.6,37.6,37.6
"SPRUCE MOUNTAIN NEVADA, NV US",12/18/2021,19.0,19.0,19.0
"CASPER MOUNTAIN WYOMING, WY US",12/18/2021,15.0,15.0,15.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"BLACK KNOB WASHINGTON, WA US",12/18/2021,26.0,26.0,26.0
"FORT BRAGG NORTH CAROLINA, NC US",12/18/2021,65.0,65.0,65.0
"COLORADO BEND TEXAS, TX US",12/18/2021,53.0,53.0,53.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"SHOCK IDAHO, ID US",12/18/2021,27.0,27.0,27.0
"ELMORE VERMONT, VT US",12/18/2021,26.0,26.0,26.0
"ALLEGHENY PENNSYLVANIA, PA US",12/18/2021,36.0,36.0,36.0
"COLORADO CITY COLORADO, CO US",12/18/2021,27.0,27.0,27.0
"VALENTINE NEBRASKA, NE US",12/18/2021,13.0,13.0,13.0
"SOMERSET KENTUCKY, KY US",12/18/2021,56.0,56.0,56.0
"KIAMICHI OKLAHOMA, OK US",12/18/2021,38.0,38.0,38.0
"UNIVERSITY OF HAWAII 713, HI US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"MCFARLAND HILL MAINE, ME US",12/18/2021,29.0,29.0,29.0
"BIG OAKS INDIANA, IN US",12/18/2021,44.0,44.0,44.0
"CONCORD 3.8 SSE, NH US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"EB FORSYTHE NEW JERSEY, NJ US",12/18/2021,48.0,48.0,48.0
"SAVRAW SOUTH CAROLINA, SC US",12/18/2021,66.0,66.0,66.0
"BUFFUMVILLE LAKE, MA US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"RINCON ARIZONA, AZ US",12/18/2021,32.0,32.0,32.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"NINIGRET RHODE ISLAND, RI US",12/18/2021,40.0,40.0,40.0
"EFFIE MINNESOTA, MN US",12/18/2021,6.0,6.0,6.0
"DAWSONVILLE GEORGIA, GA US",12/18/2021,60.0,60.0,60.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"MDC CLINTON HQTRS MISSOURI, MO US",12/18/2021,35.0,35.0,35.0
"PLEASANT GROVE UTAH, UT US",12/18/2021,24.0,24.0,24.0
"SAND CREEK NORTH DAKOTA, ND US",12/18/2021,7.0,7.0,7.0
"CAMPBELL 1.4 NNW, FL US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"KISATCHIE FTS LOUISIANA, LA US",12/18/2021,63.0,63.0,63.0
"ALLISON OREGON, OR US",12/18/2021,29.0,29.0,29.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/18/2021,39.0,39.0,39.0
"STAMPEDE ALASKA, AK US",12/18/2021,20.0,20.0,20.0
"ALBUQUERQUE 5.0 NE, NM US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"BUDE MISSISSIPPI, MS US",12/18/2021,67.0,67.0,67.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/18/2021,26.0,26.0,26.0
"ST. MARY MONTANA, MT US",12/18/2021,28.0,28.0,28.0
"BARKHAMSTED, CT US",12/18/2021,35.46666666666667,35.46666666666667,35.46666666666667
"SPRUCE MOUNTAIN NEVADA, NV US",12/19/2021,30.0,30.0,30.0
"CASPER MOUNTAIN WYOMING, WY US",12/19/2021,26.0,26.0,26.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"BLACK KNOB WASHINGTON, WA US",12/19/2021,22.0,22.0,22.0
"FORT BRAGG NORTH CAROLINA, NC US",12/19/2021,51.0,51.0,51.0
"COLORADO BEND TEXAS, TX US",12/19/2021,44.0,44.0,44.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"SHOCK IDAHO, ID US",12/19/2021,30.0,30.0,30.0
"ELMORE VERMONT, VT US",12/19/2021,19.0,19.0,19.0
"ALLEGHENY PENNSYLVANIA, PA US",12/19/2021,25.0,25.0,25.0
"COLORADO CITY COLORADO, CO US",12/19/2021,39.0,39.0,39.0
"VALENTINE NEBRASKA, NE US",12/19/2021,35.0,35.0,35.0
"SOMERSET KENTUCKY, KY US",12/19/2021,37.0,37.0,37.0
"KIAMICHI OKLAHOMA, OK US",12/19/2021,32.0,32.0,32.0
"UNIVERSITY OF HAWAII 713, HI US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"MCFARLAND HILL MAINE, ME US",12/19/2021,24.0,24.0,24.0
"BIG OAKS INDIANA, IN US",12/19/2021,31.0,31.0,31.0
"CONCORD 3.8 SSE, NH US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"EB FORSYTHE NEW JERSEY, NJ US",12/19/2021,40.0,40.0,40.0
"SAVRAW SOUTH CAROLINA, SC US",12/19/2021,60.0,60.0,60.0
"BUFFUMVILLE LAKE, MA US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"RINCON ARIZONA, AZ US",12/19/2021,35.0,35.0,35.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"NINIGRET RHODE ISLAND, RI US",12/19/2021,36.0,36.0,36.0
"EFFIE MINNESOTA, MN US",12/19/2021,15.0,15.0,15.0
"DAWSONVILLE GEORGIA, GA US",12/19/2021,52.0,52.0,52.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"MDC CLINTON HQTRS MISSOURI, MO US",12/19/2021,32.0,32.0,32.0
"PLEASANT GROVE UTAH, UT US",12/19/2021,32.0,32.0,32.0
"SAND CREEK NORTH DAKOTA, ND US",12/19/2021,28.0,28.0,28.0
"CAMPBELL 1.4 NNW, FL US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"KISATCHIE FTS LOUISIANA, LA US",12/19/2021,44.0,44.0,44.0
"ALLISON OREGON, OR US",12/19/2021,33.0,33.0,33.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/19/2021,37.0,37.0,37.0
"STAMPEDE ALASKA, AK US",12/19/2021,38.0,38.0,38.0
"ALBUQUERQUE 5.0 NE, NM US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"BUDE MISSISSIPPI, MS US",12/19/2021,44.0,44.0,44.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/19/2021,41.0,41.0,41.0
"ST. MARY MONTANA, MT US",12/19/2021,12.0,12.0,12.0
"BARKHAMSTED, CT US",12/19/2021,34.13333333333333,34.13333333333333,34.13333333333333
"SPRUCE MOUNTAIN NEVADA, NV US",12/20/2021,32.0,32.0,32.0
"CASPER MOUNTAIN WYOMING, WY US",12/20/2021,29.0,29.0,29.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/20/2021,30.8,30.8,30.8
"BLACK KNOB WASHINGTON, WA US",12/20/2021,26.0,26.0,26.0
"FORT BRAGG NORTH CAROLINA, NC US",12/20/2021,35.0,35.0,35.0
"COLORADO BEND TEXAS, TX US",12/20/2021,47.0,47.0,47.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/20/2021,30.8,30.8,30.8
"SHOCK IDAHO, ID US",12/20/2021,28.0,28.0,28.0
"ELMORE VERMONT, VT US",12/20/2021,14.0,14.0,14.0
"ALLEGHENY PENNSYLVANIA, PA US",12/20/2021,27.0,27.0,27.0
"COLORADO CITY COLORADO, CO US",12/20/2021,42.0,42.0,42.0
"VALENTINE NEBRASKA, NE US",12/20/2021,21.0,21.0,21.0
"SOMERSET KENTUCKY, KY US",12/20/2021,35.0,35.0,35.0
"KIAMICHI OKLAHOMA, OK US",12/20/2021,35.0,35.0,35.0
"UNIVERSITY OF HAWAII 713, HI US",12/20/2021,30.8,30.8,30.8
"MCFARLAND HILL MAINE, ME US",12/20/2021,20.0,20.0,20.0
"BIG OAKS INDIANA, IN US",12/20/2021,30.0,30.0,30.0
"CONCORD 3.8 SSE, NH US",12/20/2021,30.8,30.8,30.8
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/20/2021,30.8,30.8,30.8
"EB FORSYTHE NEW JERSEY, NJ US",12/20/2021,31.0,31.0,31.0
"SAVRAW SOUTH CAROLINA, SC US",12/20/2021,41.0,41.0,41.0
"BUFFUMVILLE LAKE, MA US",12/20/2021,30.8,30.8,30.8
"RINCON ARIZONA, AZ US",12/20/2021,43.0,43.0,43.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/20/2021,30.8,30.8,30.8
"NINIGRET RHODE ISLAND, RI US",12/20/2021,29.0,29.0,29.0
"EFFIE MINNESOTA, MN US",12/20/2021,6.0,6.0,6.0
"DAWSONVILLE GEORGIA, GA US",12/20/2021,41.0,41.0,41.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/20/2021,30.8,30.8,30.8
"MDC CLINTON HQTRS MISSOURI, MO US",12/20/2021,37.0,37.0,37.0
"PLEASANT GROVE UTAH, UT US",12/20/2021,38.0,38.0,38.0
"SAND CREEK NORTH DAKOTA, ND US",12/20/2021,12.0,12.0,12.0
"CAMPBELL 1.4 NNW, FL US",12/20/2021,30.8,30.8,30.8
"KISATCHIE FTS LOUISIANA, LA US",12/20/2021,41.0,41.0,41.0
"ALLISON OREGON, OR US",12/20/2021,32.0,32.0,32.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/20/2021,40.0,40.0,40.0
"STAMPEDE ALASKA, AK US",12/20/2021,33.0,33.0,33.0
"ALBUQUERQUE 5.0 NE, NM US",12/20/2021,30.8,30.8,30.8
"BUDE MISSISSIPPI, MS US",12/20/2021,41.0,41.0,41.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/20/2021,30.8,30.8,30.8
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/20/2021,25.0,25.0,25.0
"ST. MARY MONTANA, MT US",12/20/2021,13.0,13.0,13.0
"BARKHAMSTED, CT US",12/20/2021,30.8,30.8,30.8
"SPRUCE MOUNTAIN NEVADA, NV US",12/21/2021,31.0,31.0,31.0
"CASPER MOUNTAIN WYOMING, WY US",12/21/2021,30.0,30.0,30.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/21/2021,34.6,34.6,34.6
"BLACK KNOB WASHINGTON, WA US",12/21/2021,31.0,31.0,31.0
"FORT BRAGG NORTH CAROLINA, NC US",12/21/2021,38.0,38.0,38.0
"COLORADO BEND TEXAS, TX US",12/21/2021,51.0,51.0,51.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/21/2021,34.6,34.6,34.6
"SHOCK IDAHO, ID US",12/21/2021,31.0,31.0,31.0
"ELMORE VERMONT, VT US",12/21/2021,26.0,26.0,26.0
"ALLEGHENY PENNSYLVANIA, PA US",12/21/2021,31.0,31.0,31.0
"COLORADO CITY COLORADO, CO US",12/21/2021,47.0,47.0,47.0
"VALENTINE NEBRASKA, NE US",12/21/2021,31.0,31.0,31.0
"SOMERSET KENTUCKY, KY US",12/21/2021,37.0,37.0,37.0
"KIAMICHI OKLAHOMA, OK US",12/21/2021,44.0,44.0,44.0
"UNIVERSITY OF HAWAII 713, HI US",12/21/2021,34.6,34.6,34.6
"MCFARLAND HILL MAINE, ME US",12/21/2021,33.0,33.0,33.0
"BIG OAKS INDIANA, IN US",12/21/2021,33.0,33.0,33.0
"CONCORD 3.8 SSE, NH US",12/21/2021,34.6,34.6,34.6
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/21/2021,34.6,34.6,34.6
"EB FORSYTHE NEW JERSEY, NJ US",12/21/2021,36.0,36.0,36.0
"SAVRAW SOUTH CAROLINA, SC US",12/21/2021,41.0,41.0,41.0
"BUFFUMVILLE LAKE, MA US",12/21/2021,34.6,34.6,34.6
"RINCON ARIZONA, AZ US",12/21/2021,47.0,47.0,47.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/21/2021,34.6,34.6,34.6
"NINIGRET RHODE ISLAND, RI US",12/21/2021,38.0,38.0,38.0
"EFFIE MINNESOTA, MN US",12/21/2021,3.0,3.0,3.0
"DAWSONVILLE GEORGIA, GA US",12/21/2021,40.0,40.0,40.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/21/2021,34.6,34.6,34.6
"MDC CLINTON HQTRS MISSOURI, MO US",12/21/2021,35.0,35.0,35.0
"PLEASANT GROVE UTAH, UT US",12/21/2021,37.0,37.0,37.0
"SAND CREEK NORTH DAKOTA, ND US",12/21/2021,20.0,20.0,20.0
"CAMPBELL 1.4 NNW, FL US",12/21/2021,34.6,34.6,34.6
"KISATCHIE FTS LOUISIANA, LA US",12/21/2021,45.0,45.0,45.0
"ALLISON OREGON, OR US",12/21/2021,28.0,28.0,28.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/21/2021,40.0,40.0,40.0
"STAMPEDE ALASKA, AK US",12/21/2021,22.0,22.0,22.0
"ALBUQUERQUE 5.0 NE, NM US",12/21/2021,34.6,34.6,34.6
"BUDE MISSISSIPPI, MS US",12/21/2021,43.0,43.0,43.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/21/2021,34.6,34.6,34.6
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/21/2021,39.0,39.0,39.0
"ST. MARY MONTANA, MT US",12/21/2021,30.0,30.0,30.0
"BARKHAMSTED, CT US",12/21/2021,34.6,34.6,34.6
"SPRUCE MOUNTAIN NEVADA, NV US",12/22/2021,35.0,35.0,35.0
"CASPER MOUNTAIN WYOMING, WY US",12/22/2021,30.0,30.0,30.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"BLACK KNOB WASHINGTON, WA US",12/22/2021,33.0,33.0,33.0
"FORT BRAGG NORTH CAROLINA, NC US",12/22/2021,45.0,45.0,45.0
"COLORADO BEND TEXAS, TX US",12/22/2021,59.0,59.0,59.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"SHOCK IDAHO, ID US",12/22/2021,32.0,32.0,32.0
"ELMORE VERMONT, VT US",12/22/2021,29.0,29.0,29.0
"ALLEGHENY PENNSYLVANIA, PA US",12/22/2021,26.0,26.0,26.0
"COLORADO CITY COLORADO, CO US",12/22/2021,49.0,49.0,49.0
"VALENTINE NEBRASKA, NE US",12/22/2021,41.0,41.0,41.0
"SOMERSET KENTUCKY, KY US",12/22/2021,34.0,34.0,34.0
"KIAMICHI OKLAHOMA, OK US",12/22/2021,47.0,47.0,47.0
"UNIVERSITY OF HAWAII 713, HI US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"MCFARLAND HILL MAINE, ME US",12/22/2021,36.0,36.0,36.0
"BIG OAKS INDIANA, IN US",12/22/2021,30.0,30.0,30.0
"CONCORD 3.8 SSE, NH US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"EB FORSYTHE NEW JERSEY, NJ US",12/22/2021,41.0,41.0,41.0
"SAVRAW SOUTH CAROLINA, SC US",12/22/2021,46.0,46.0,46.0
"BUFFUMVILLE LAKE, MA US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"RINCON ARIZONA, AZ US",12/22/2021,48.0,48.0,48.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"NINIGRET RHODE ISLAND, RI US",12/22/2021,41.0,41.0,41.0
"EFFIE MINNESOTA, MN US",12/22/2021,2.0,2.0,2.0
"DAWSONVILLE GEORGIA, GA US",12/22/2021,43.0,43.0,43.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"MDC CLINTON HQTRS MISSOURI, MO US",12/22/2021,38.0,38.0,38.0
"PLEASANT GROVE UTAH, UT US",12/22/2021,40.0,40.0,40.0
"SAND CREEK NORTH DAKOTA, ND US",12/22/2021,31.0,31.0,31.0
"CAMPBELL 1.4 NNW, FL US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"KISATCHIE FTS LOUISIANA, LA US",12/22/2021,46.0,46.0,46.0
"ALLISON OREGON, OR US",12/22/2021,31.0,31.0,31.0
"CALAVERAS ROAD CALIFORNIA, CA US",12/22/2021,49.0,49.0,49.0
"STAMPEDE ALASKA, AK US",12/22/2021,9.0,9.0,9.0
"ALBUQUERQUE 5.0 NE, NM US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"BUDE MISSISSIPPI, MS US",12/22/2021,47.0,47.0,47.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",12/22/2021,45.0,45.0,45.0
"ST. MARY MONTANA, MT US",12/22/2021,32.0,32.0,32.0
"BARKHAMSTED, CT US",12/22/2021,37.166666666666664,37.166666666666664,37.166666666666664
"SPRUCE MOUNTAIN NEVADA, NV US",12/23/2021,35.0,35.0,35.0
"CASPER MOUNTAIN WYOMING, WY US",12/23/2021,31.0,31.0,31.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",12/23/2021,37.53333333333333,37.53333333333333,37.53333333333333
"BLACK KNOB WASHINGTON, WA US",12/23/2021,24.0,24.0,24.0
"FORT BRAGG NORTH CAROLINA, NC US",12/23/2021,39.0,39.0,39.0
"COLORADO BEND TEXAS, TX US",12/23/2021,63.0,63.0,63.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",12/23/2021,37.53333333333333,37.53333333333333,37.53333333333333
"SHOCK IDAHO, ID US",12/23/2021,30.0,30.0,30.0
